train_loss,train_accuracy,test_loss,test_accuracy,grok_loss,grok_accuracy,corrupt_loss,corrupt_accuracy
1.0302185,0.0,0.9739915,0.0,1.0096704,0.0,1.3041278,0.0
1.0225216,0.0,0.9944731,0.0,0.9140996,0.0,1.0715822,0.0
1.0032672,0.0,0.99882174,0.0,0.8653156,0.0,0.8334097,0.0
0.99626315,0.0,1.0099692,0.0,0.8445597,0.0,0.80083,0.0
0.9884199,0.0,1.0284966,0.0,0.8218059,0.0,0.71107215,0.0
0.9953675,0.0,1.0246855,0.0,0.8294272,0.0,0.59929186,0.0
0.98605025,0.0,1.028408,0.0,0.78223723,0.0,0.6423207,0.0
0.9950856,0.0,1.0057424,0.0,0.80171716,0.0,0.62999064,0.0
0.9900186,0.0,0.99952817,0.0,0.81961554,0.0,0.66195786,0.0
0.99375105,0.0,0.9942969,0.0,0.80523103,0.0,0.67047966,0.0
0.9875196,0.0,0.989494,0.0,0.78434676,0.0,0.6626556,0.0
0.99420553,0.0,0.99257255,0.0,0.7737236,0.0,0.71111256,0.0
0.98844534,0.0,0.9876469,0.0,0.81337845,0.0,0.7112464,0.0
0.9808771,0.0,0.980969,0.0,0.8189909,0.0,0.7444159,0.0
0.98403615,0.0,0.979213,0.0,0.7960165,0.0,0.7593277,0.0
0.985322,0.0,0.98446226,0.0,0.8583801,0.0,0.7296858,0.0
0.98434305,0.0,0.9766356,0.0,0.8490183,0.0,0.7560939,0.0
0.9913438,0.0,0.97475445,0.0,0.8015355,0.0,0.76351374,0.0
0.978557,0.0,0.9615455,0.0,0.83166903,0.0,0.7562123,0.0
0.985374,0.0,0.9663166,0.0,0.8360453,0.0,0.7647132,0.0
0.98506415,0.0,0.9783556,0.0,0.8093905,0.0,0.6914552,0.0
0.9923047,0.0,0.9676332,0.0,0.85395235,0.0,0.724706,0.0
0.9804591,0.0,0.9788246,0.0,0.8013223,0.0,0.7164415,0.0
0.9879185,0.0,0.96935475,0.0,0.8471435,0.0,0.7304158,0.0
0.98957473,0.0,0.96922565,0.0,0.811287,0.0,0.7462048,0.0
0.9884988,0.0,0.9723928,0.0,0.80839396,0.0,0.6830849,0.0
0.9767387,0.0,0.9760121,0.0,0.79468817,0.0,0.692685,0.0
0.9796307,0.0,0.97546786,0.0,0.81337863,0.0,0.67471737,0.0
0.9691587,0.0,0.9750369,0.0,0.8104013,0.0,0.63202584,0.0
0.9761049,0.0,0.9867508,0.0,0.8065161,0.0,0.6383644,0.0
0.9710795,0.0,0.9611403,0.0,0.8226785,0.0,0.66394234,0.0
0.96789014,0.0,0.9662554,0.0,0.7997464,0.0,0.68988204,0.0
0.9747071,0.0,0.97166634,0.0,0.7997754,0.0,0.640137,0.0
0.97521704,0.0,0.9673955,0.0,0.8053091,0.0,0.72815746,0.0
0.9718365,0.0,0.9743365,0.0,0.7929333,0.0,0.6565304,0.0
0.97357345,0.0,0.95775807,0.0,0.77194786,0.0,0.64524585,0.0
0.9720011,0.0,0.9789727,0.0,0.7803895,0.0,0.5847557,0.0
0.96569186,0.0,0.97001123,0.0,0.7958502,0.0,0.5911885,0.0
0.96148646,0.0,0.9681648,0.0,0.7360922,0.0,0.61685425,0.0
0.9683926,0.0,0.96660954,0.0,0.7714506,0.0,0.6095071,0.0
0.96057767,0.0,0.97213274,0.0,0.78803855,0.0,0.61761206,0.0
0.96212983,0.0,0.95584786,0.0,0.7912474,0.0,0.6483346,0.0
0.9513557,0.0,0.9597489,0.0,0.7762454,0.0,0.61372495,0.0
0.9600966,0.0,0.9509378,0.0,0.8006282,0.0,0.6289091,0.0
0.95624685,0.0,0.9337473,0.0,0.72151107,0.0,0.59394634,0.0
0.94978744,0.0,0.9356115,0.0,0.7279613,0.0,0.6236669,0.0
0.9449651,0.0,0.94981885,0.0,0.7493299,0.0,0.56093776,0.0
0.93517417,0.0,0.91650945,0.0,0.70815253,0.0,0.60944885,0.0
0.9270973,0.0023148148,0.9279113,0.0,0.6877193,0.0,0.52689284,0.0
0.94747394,0.0,0.93514156,0.0,0.72650176,0.0,0.49066764,0.0
0.93308103,0.0,0.929054,0.0,0.7130178,0.0,0.5401936,0.0
0.9316038,0.0023148148,0.92550665,0.0,0.6814356,0.0,0.5182347,0.0
0.9239846,0.0,0.92195463,0.0,0.739794,0.0,0.56498784,0.0
0.914321,0.0,0.89161843,0.0,0.76310545,0.0,0.59298086,0.0
0.9157109,0.0,0.89742374,0.0,0.7233556,0.0,0.5501506,0.0
0.90872043,0.0,0.89041173,0.0,0.73363274,0.0,0.58591056,0.0
0.8908916,0.0,0.8884028,0.0,0.7122471,0.0,0.51517546,0.0
0.8891278,0.0,0.88319975,0.0,0.7123609,0.0,0.47540364,0.0
0.8786925,0.0,0.8661374,0.0,0.7290058,0.0,0.4806522,0.0
0.87482095,0.0,0.85522944,0.0,0.760932,0.0,0.47875866,0.0
0.8737007,0.0,0.8507598,0.0,0.7206309,0.0,0.46736246,0.0
0.8578823,0.0046296297,0.83177704,0.0074074073,0.7093575,0.0,0.42739245,0.0
0.85264087,0.0046296297,0.826515,0.0,0.7129993,0.0,0.43707228,0.0
0.83602107,0.0023148148,0.79742926,0.0,0.7359465,0.0,0.4374025,0.0
0.82301784,0.016203703,0.8132806,0.02222222,0.7504588,0.0,0.32919762,0.2
0.81571835,0.0462963,0.81986934,0.02962963,0.7576004,0.0,0.30379868,0.2
0.8032693,0.057870373,0.79640716,0.02222222,0.6944571,0.0,0.2885425,0.6
0.79787886,0.0462963,0.7834734,0.02962963,0.7603472,0.0,0.28822196,0.6
0.77632844,0.07175926,0.77365524,0.037037037,0.7601735,0.0,0.30527073,0.0
