train_loss,train_accuracy,test_loss,test_accuracy,grok_loss,grok_accuracy,corrupt_loss,corrupt_accuracy
1.2709771,0.04012346,1.2613454,0.037037037,1.4970098,0.0,1.7442799,0.0
1.2087483,0.033950616,1.1841359,0.037037037,1.4379611,0.0,1.5708647,0.0
1.1151674,0.027777776,1.1299013,0.0,1.2897153,0.0,1.3872092,0.0
1.0967637,0.0,1.082672,0.0,1.1850265,0.0,1.3103263,0.0
1.0674996,0.0,1.040272,0.0,1.2395703,0.0,1.1250604,0.0
1.0073149,0.0,0.9945666,0.0,1.1194377,0.0,0.9769472,0.0
0.98229235,0.0,0.9732338,0.0,1.0873094,0.0,0.9125158,0.0
0.94968796,0.0,0.9629597,0.0,1.030895,0.0,0.8375639,0.0
0.9480116,0.0,0.93820155,0.0,1.0367068,0.0,0.75256306,0.0
0.94153094,0.0030864198,0.9466636,0.0,0.9570331,0.0,0.6458417,0.0
0.94219804,0.0030864198,0.90700775,0.0074074073,0.9303012,0.0,0.5278117,0.06666667
0.9445715,0.0154321,0.9088513,0.014814815,0.9191298,0.0,0.5080739,0.0
0.93910974,0.018518519,0.90276986,0.014814815,0.9540519,0.0,0.477061,0.13333334
0.9209066,0.04012346,0.8917028,0.02962963,0.8702156,0.0,0.42768285,0.06666667
0.91184926,0.049382716,0.88830864,0.02962963,0.83902824,0.0,0.42436308,0.06666667
0.9427323,0.058641974,0.88545763,0.04444444,0.83709604,0.0,0.36090773,0.26666668
0.93625546,0.0617284,0.8810398,0.04444444,0.8438224,0.0,0.38488576,0.33333334
0.91586727,0.055555552,0.89489806,0.05925926,0.8738679,0.0,0.37157103,0.20000002
0.94305974,0.06481481,0.8947202,0.037037037,0.8705927,0.0,0.41562495,0.06666667
0.8764994,0.043209877,0.88300395,0.02222222,0.87176126,0.0,0.39830288,0.33333334
0.907841,0.058641974,0.8753686,0.037037037,0.8495843,0.0,0.41181165,0.13333334
0.92239547,0.058641974,0.8758991,0.05925926,0.8307713,0.0,0.39921182,0.13333334
0.88494366,0.074074075,0.8885339,0.037037037,0.8233667,0.0,0.40898544,0.20000002
0.9150253,0.055555552,0.8799553,0.06666666,0.9105004,0.0,0.41679674,0.20000002
0.8950153,0.058641974,0.8805225,0.074074075,0.8748495,0.0,0.39577952,0.13333334
0.89638567,0.07716049,0.8814029,0.06666666,0.8548612,0.0,0.3940621,0.20000002
0.9021514,0.06481481,0.8869833,0.06666666,0.9223076,0.0,0.39192867,0.13333334
0.9129052,0.06790124,0.8922054,0.04444444,0.8687226,0.0,0.36491576,0.33333334
0.9091907,0.058641974,0.8865576,0.05925926,0.8780348,0.0,0.4116009,0.13333334
0.9020904,0.083333336,0.8814873,0.04444444,0.8299538,0.0,0.4195671,0.06666667
0.916657,0.0771605,0.876529,0.037037037,0.870317,0.0,0.4125518,0.13333334
0.8915425,0.052469134,0.8668233,0.05185185,0.8319108,0.0,0.40578306,0.20000002
0.9008593,0.074074075,0.88012356,0.05185185,0.9061478,0.0,0.38083032,0.33333334
0.89813185,0.05864198,0.8684648,0.02962963,0.88310874,0.0,0.39754036,0.26666668
0.88670963,0.07098766,0.87899184,0.06666666,0.88172066,0.0,0.4152947,0.20000002
0.90253407,0.055555556,0.85931253,0.05925926,0.86939025,0.0,0.39141312,0.40000004
0.87884474,0.08950618,0.86755246,0.04444444,0.8689316,0.0,0.39882183,0.26666668
0.89380616,0.074074075,0.8560484,0.074074075,0.87754166,0.0,0.4174304,0.20000002
0.897415,0.086419754,0.86716783,0.096296296,0.86325806,0.0,0.3830884,0.33333334
0.90381974,0.086419754,0.8679494,0.05925926,0.8553061,0.0,0.36675504,0.33333334
0.9085892,0.08641976,0.8589961,0.074074075,0.8937468,0.0,0.37450823,0.26666668
0.8863888,0.095679015,0.86541307,0.08148148,0.8748425,0.0,0.3522723,0.33333334
0.88907456,0.086419754,0.8706433,0.05925926,0.94641584,0.0,0.37069315,0.4666667
0.897377,0.0925926,0.8725785,0.096296296,0.88942605,0.0,0.36454523,0.40000004
0.89287347,0.07098766,0.86401796,0.096296296,0.8484066,0.0,0.36404285,0.26666668
0.8509753,0.08950618,0.8599409,0.08888888,0.9648551,0.0,0.38318232,0.33333334
0.890192,0.095679015,0.8672188,0.074074075,0.9725011,0.0,0.40185487,0.13333334
0.8900104,0.0925926,0.86835253,0.08148148,0.9734573,0.0,0.36220384,0.26666668
0.87597734,0.10493827,0.86221737,0.08888888,0.9289795,0.0,0.37952405,0.26666668
0.8651533,0.09876543,0.8667933,0.096296296,0.8931211,0.0,0.34395593,0.33333334
0.888478,0.10185185,0.85392886,0.1037037,0.96325636,0.0,0.3506298,0.26666668
